%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.indicator,field.utm_easting,field.utm_northing,field.zone,field.letter
1697039708374062243,164,57301000000000,GPS1_Frame,42.33843994140625,-71.0531997680664,0.21094000339508057,5.0,6693.9736328125,46743.609375,42.0,T
1697039709408029108,165,57302000000000,GPS1_Frame,42.33844757080078,-71.05319213867188,0.21151000261306763,5.0,6693.96826171875,46743.61328125,42.0,T
1697039710450802387,166,57303000000000,GPS1_Frame,42.33845901489258,-71.05317687988281,0.2123199999332428,5.0,6693.96337890625,46743.6171875,42.0,T
1697039711483605673,167,57304000000000,GPS1_Frame,42.33846664428711,-71.05316925048828,0.21240000426769257,5.0,6693.9580078125,46743.625,42.0,T
1697039712516448813,168,57305000000000,GPS1_Frame,42.33847427368164,-71.05316162109375,0.2126300036907196,5.0,6693.95263671875,46743.62890625,42.0,T
1697039713549775438,169,57306000000000,GPS1_Frame,42.33848190307617,-71.05314636230469,0.2150299996137619,5.0,6693.94677734375,46743.6328125,42.0,T
1697039714583301975,170,57307000000000,GPS1_Frame,42.3384895324707,-71.05313873291016,0.2146800011396408,5.0,6693.94189453125,46743.640625,42.0,T
1697039715625421625,171,57308000000000,GPS1_Frame,42.338497161865234,-71.05313110351562,0.21477000415325165,5.0,6693.93701171875,46743.64453125,42.0,T
1697039716657858382,172,57309000000000,GPS1_Frame,42.33850860595703,-71.05311584472656,0.21527999639511108,5.0,6693.93115234375,46743.65234375,42.0,T
1697039717689582646,173,57310000000000,GPS1_Frame,42.33851623535156,-71.05310821533203,0.21608999371528625,5.0,6693.92626953125,46743.65625,42.0,T
1697039718722522158,174,57311000000000,GPS1_Frame,42.338523864746094,-71.0531005859375,0.21759000420570374,5.0,6693.921875,46743.66015625,42.0,T
1697039719756715095,175,57312000000000,GPS1_Frame,42.338531494140625,-71.05308532714844,0.21706999838352203,5.0,6693.9169921875,46743.66796875,42.0,T
1697039720799331494,176,57313000000000,GPS1_Frame,42.338539123535156,-71.0530776977539,0.21806000173091888,5.0,6693.912109375,46743.671875,42.0,T
1697039721833730110,177,57314000000000,GPS1_Frame,42.33854675292969,-71.05307006835938,0.21872000396251678,5.0,6693.9072265625,46743.67578125,42.0,T
1697039722866778297,178,57315000000000,GPS1_Frame,42.33855438232422,-71.05306243896484,0.2190299928188324,5.0,6693.90234375,46743.6796875,42.0,T
1697039723900507959,179,57316000000000,GPS1_Frame,42.33856201171875,-71.05304718017578,0.21850000321865082,5.0,6693.8974609375,46743.6875,42.0,T
